14/07/31 19:14 , 29.90, 29.16, 0.000, 40.020, normal
14/07/31 19:15 , 30.08, 29.48, 0.000, 40.020, normal
14/07/31 19:16 , 30.09, 29.68, 0.000, 40.020, normal
14/07/31 19:19 , 30.06, 23.99, 0.000, 269.064, eva
14/07/31 19:29 , 33.56, 19.51, 0.000, 257.801, eva
14/07/31 19:33 , 33.79, 19.44, 0.000, 241.168, eva
14/07/31 19:34 , 33.02, 23.88, 0.000, 113.949, eva
14/07/31 19:35 , 31.98, 25.29, 0.000, 68.668, normal
